type,name,title,slug,url,contributor,code,stamp,board_type,board_circled_letters,board_extra_label,board_calendar_short,board_calendar,board_year,board_month,rom_kind,rom_label,rom_manufacturer,rom_manufacturer_name,rom_calendar_short,rom_calendar,rom_year,rom_month,rom_week,mapper_kind,mapper_label,mapper_manufacturer,mapper_manufacturer_name,mapper_calendar_short,mapper_calendar,mapper_year,mapper_month,mapper_week,ram_kind,ram_label,ram_manufacturer,ram_manufacturer_name,ram_calendar_short,ram_calendar,ram_year,ram_month,ram_week,ram_protector_kind,ram_protector_label,ram_protector_manufacturer,ram_protector_manufacturer_name,ram_protector_calendar_short,ram_protector_calendar,ram_protector_year,ram_protector_month,ram_protector_week,crystal_kind,crystal_label,crystal_manufacturer,crystal_manufacturer_name,crystal_calendar_short,crystal_calendar,crystal_year,crystal_month,crystal_week,rom2_kind,rom2_label,rom2_manufacturer,rom2_manufacturer_name,rom2_calendar_short,rom2_calendar,rom2_year,rom2_month,rom2_week,flash_kind,flash_label,flash_manufacturer,flash_manufacturer_name,flash_calendar_short,flash_calendar,flash_year,flash_month,flash_week,line_decoder_kind,line_decoder_label,line_decoder_manufacturer,line_decoder_manufacturer_name,line_decoder_calendar_short,line_decoder_calendar,line_decoder_year,line_decoder_month,line_decoder_week,eeprom_kind,eeprom_label,eeprom_manufacturer,eeprom_manufacturer_name,eeprom_calendar_short,eeprom_calendar,eeprom_year,eeprom_month,eeprom_week,accelerometer_kind,accelerometer_label,accelerometer_manufacturer,accelerometer_manufacturer_name,accelerometer_calendar_short,accelerometer_calendar,accelerometer_year,accelerometer_month,accelerometer_week,u4_kind,u4_label,u4_manufacturer,u4_manufacturer_name,u4_calendar_short,u4_calendar,u4_year,u4_month,u4_week,u5_kind,u5_label,u5_manufacturer,u5_manufacturer_name,u5_calendar_short,u5_calendar,u5_year,u5_month,u5_week,crystal
DMG-SVE-0,Malibu Beach Volleyball (USA),Entry #1,ben-black-1,https://gbhwdb.gekkio.fi/cartridges/DMG-SVE-0/ben-black-1.html,Ben Black,DMG-SV-USA,23,DMG-BEAN-01,B,5,Jun/1990,June/1990,1990,6,LH53514,DMG-SVE-0 S LH5314HS JAPAN B1 9026 E,Sharp,Sharp,26/1990,Week 26/1990,1990,,26,MBC1B,Nintendo DMG MBC1B N 9015BA040,,,15/1990,Week 15/1990,1990,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-SVJ-0,Seaside Volley (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-SVJ-0/gekkio-1.html,gekkio,DMG-SVJ,22,DMG-BBA-02,I,1,Sep/1989,September/1989,1989,9,,DMG-SVJ-0 SHARP JAPAN B0 8939 D,Sharp,Sharp,39/1989,Week 39/1989,1989,,39,MBC1A,DMG MBC1A Nintendo S 8939 3 A,Sharp,Sharp,39/1989,Week 39/1989,1989,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #1,davidslv-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/davidslv-1.html,davidslv,DMG-TR-UKV,22A,AAAC S,,2,,,,,LR0G150,LR0G150 DMG-TRA-1 92022,,,2/1992,Week 2/1992,1992,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/gekkio-1.html,gekkio,DMG-TR-USA,23A,DMG-AAA-03,B,3,May/1990,May/1990,1990,5,,DMG-TRA-1 SHARP JAPAN A0 9018 D,Sharp,Sharp,18/1990,Week 18/1990,1990,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/gekkio-2.html,gekkio,DMG-TR-EUR,22A,AAAC S,,4,,,,,LR0G150,LR0G150 DMG-TRA-1 97516,,,51/1997,Week 51/1997,1997,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #3,gekkio-3,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/gekkio-3.html,gekkio,DMG-TR-SCN-1,22A,AAAC S,,4,,,,,LR0G150,LR0G150 DMG-TRA-1 97141,,,14/1997,Week 14/1997,1997,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #4,gekkio-4,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/gekkio-4.html,gekkio,DMG-TRA,22A,DMG-AAA-03,Y,3,May/1991,May/1991,1991,5,,DMG-TRA-1 SHARP JAPAN A0 9116 D,Sharp,Sharp,16/1991,Week 16/1991,1991,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/max-m-1.html,max-m,DMG-TR-NOE,23A,DMG-AAA-03,B,3,Mar/1991,March/1991,1991,3,,DMG-TRA-1 SHARP JAPAN A0 9112 D,Sharp,Sharp,12/1991,Week 12/1991,1991,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #1,missingno-force-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/missingno-force-1.html,Missingno_force,DMG-TR-NOE,23A,AAAC S,,2,,,,,LR0G150,LR0G150 DMG-TRA-1 91397,,,39/1991,Week 39/1991,1991,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TRA-1,Tetris (World) (Rev 1),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TRA-1/tobiasvl-1.html,tobiasvl,DMG-TRA,05A,DMG-AAA-03,I,3,Jun/1990,June/1990,1990,6,,DMG-TRA-1 SHARP JAPAN A0 9019 D,Sharp,Sharp,19/1990,Week 19/1990,1990,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-TSE-0,"Bart Simpson's Escape from Camp Deadly (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-TSE-0/mattcurrie-1.html,mattcurrie,DMG-TS-NOE,22,DMG-BEAN-02,Y,4,Oct/1991,October/1991,1991,10,LH530800,DMG-TSE-0 S LH5308HH JAPAN C1 9143 D,Sharp,Sharp,43/1991,Week 43/1991,1991,,43,MBC1B,DMG MBC1B Nintendo S 9144 5 AA,Sharp,Sharp,44/1991,Week 44/1991,1991,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-UHE-0,"Prehistorik Man (USA, Europe)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-UHE-0/gekkio-1.html,gekkio,DMG-UH-EUR,22,DMG-BEAN-02,I,1,Oct/1994,October/1994,1994,10,LH530800A,DMG-UHE-0 S LH531HW7 JAPAN C1 9443 E,Sharp,Sharp,43/1994,Week 43/1994,1994,,43,MBC1B,DMG MBC1-B Nintendo P 4'80,,,1994,1994,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-V2A-0,Flappy Special (Japan),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-V2A-0/tobiasvl-1.html,tobiasvl,DMG-V2A,05,DMG-AAA-02,I,5,Feb/1990,February/1990,1990,2,,DMG-V2A-0 SHARP JAPAN A0 9007 E,Sharp,Sharp,7/1990,Week 7/1990,1990,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHE-0,"Pokemon Pinball (USA, Australia) (Rumble Version) (SGB Enhanced) (GB Compatible)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHE-0/gekkio-1.html,gekkio,DMG-VPHE-USA,22,DMG-A04-01,I,6,Jul/1999,July/1999,1999,7,MX23C8006-12,T992949-M MX23C8006-12 DMG-VPHE-0 F 1A9225A1,Macronix,Macronix,29/1999,Week 29/1999,1999,,29,MBC5,MBC5 P-1 923U3L,,,23/1999,Week 23/1999,1999,,23,LH5164AN-10L,LH5164AN-10L SHARP A9846 7 CB,Sharp,Sharp,46/1998,Week 46/1998,1998,,46,MM1134A,926 134A,Mitsumi,Mitsumi,26/1999,Week 26/1999,1999,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHE-0,"Pokemon Pinball (USA, Australia) (Rumble Version) (SGB Enhanced) (GB Compatible)",Entry #1,irfon-jones-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHE-0/irfon-jones-1.html,Irfon Jones,DMG-VPHE-USA-1,34,DMG-A04-01,I,2,Dec/1999,December/1999,1999,12,MX23C8006-12,J011449-M MX23C8006-12 DMG-VPHE-0 F 1D0430A1,Macronix,Macronix,14/2001,Week 14/2001,2001,,14,MBC5,11D9NYT MBC5 2417,Texas Instruments,Texas Instruments,2001,2001,2001,,,BR6265BF-10SL,BR6265BF-10SL 111 120N,ROHM,ROHM,11/2001,Week 11/2001,2001,,11,MM1134A,102 134A,Mitsumi,Mitsumi,2/2001,Week 2/2001,2001,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHJ-0,Pokemon Pinball (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible),Entry #1,pyroesp-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHJ-0/pyroesp-1.html,pyroesp,DMG-VPHJ-JPN,20,DMG-A04-01,I,1,Mar/1999,March/1999,1999,3,MX23C8006-12,T991349-M MX23C8006-12 DMG-VPHJ-0 F 1A4891A2,Macronix,Macronix,13/1999,Week 13/1999,1999,,13,MBC5,MBC5 P-1 905U2L,,,5/1999,Week 5/1999,1999,,5,HY6264ALJ-10,HY6264A LJ-10 9814B KOREA,Hyundai,Hyundai,14/1998,Week 14/1998,1998,,14,BA6735,6735 8C28,ROHM,ROHM,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHP-0,"Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHP-0/gekkio-1.html,gekkio,DMG-VPHP-EUR,12,DMG-Z04-01,MB,2,Aug/2000,August/2000,2000,8,MX23C1603-12A,M003119-M MX23C1603-12A DMG-VPHP-0 G2 2C882503,Macronix,Macronix,31/2000,Week 31/2000,2000,,31,MBC5,MBC5 P-1 032U4M,,,32/2000,Week 32/2000,2000,,32,LH52256CN-10LL,LH52256CN-10LL SHARP JAPAN 0036 5 SO,Sharp,Sharp,36/2000,Week 36/2000,2000,,36,BA6735,6735 0775,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHP-0,"Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible)",Entry #1,kai-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHP-0/kai-1.html,Kai,DMG-VPHP-EUR,22,DMG-A11-01,K,3,Jul/2000,July/2000,2000,7,N-16019WG5,DMG-VPHP-0 G2 N-16019WG5-M51 0029K7039,,,29/2000,Week 29/2000,2000,,29,MBC5,MBC5 P-1 024U6M,,,24/2000,Week 24/2000,2000,,24,LH5164AN-10L,LH5164AN-10L SHARP A0013 5 CB,Sharp,Sharp,13/2000,Week 13/2000,2000,,13,BA6735,6735 0543,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VPHP-0,"Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible)",Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VPHP-0/max-m-1.html,max-m,DMG-VPHP-EUR,00,DMG-A11-01,I,3,Jul/2000,July/2000,2000,7,MX23C1603-12A,S010119-M MX23C1603-12A DMG-VPHP-0 G2 2D513400,Macronix,Macronix,1/2001,Week 1/2001,2001,,1,,,,,,,,,,,,,,,,,,,BA6735,6735 0C14,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VUA-0,Dr. Mario (World),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VUA-0/gekkio-1.html,gekkio,DMG-VUA,27,DMG-AAA-03,Y,1,Apr/1991,April/1991,1991,4,,DMG-VUA-0 SHARP JAPAN A0 9011 D,Sharp,Sharp,11/1990,Week 11/1990,1990,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VUA-0,Dr. Mario (World),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VUA-0/mattcurrie-1.html,mattcurrie,DMG-VU-NOE,22,DMG-AAA-03,B,1,Apr/1991,April/1991,1991,4,,DMG-VUA-0 SHARP JAPAN A0 9119 D,Sharp,Sharp,19/1991,Week 19/1991,1991,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VUA-1,Dr. Mario (World) (Rev 1),Entry #1,davidslv-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VUA-1/davidslv-1.html,davidslv,DMG-VU-UKV,00A,DMG-AAA-03,I,5,Jun/1996,June/1996,1996,6,LH53259,DMG-VUA-1 S LH5359RF JAPAN A0 9625 D,Sharp,Sharp,25/1996,Week 25/1996,1996,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VUA-1,Dr. Mario (World) (Rev 1),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VUA-1/gekkio-1.html,gekkio,DMG-VU-ITA,00A,DMG-AAA-03,I,1,Nov/1996,November/1996,1996,11,LH53259,DMG-VUA-1 S LH5359RF JAPAN A0 9646 D,Sharp,Sharp,46/1996,Week 46/1996,1996,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-VUA-1,Dr. Mario (World) (Rev 1),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-VUA-1/tobiasvl-1.html,tobiasvl,DMG-VU-UKV,20A,DMG-AAA-10,I,6,Aug/1997,August/1997,1997,8,LH53259,DMG-VUA-1 S LH5359RF JAPAN A0 9736 D,Sharp,Sharp,36/1997,Week 36/1997,1997,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-W2X-0,Mega Man II (Europe),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-W2X-0/tobiasvl-1.html,tobiasvl,DMG-W2-EUR,22,DMG-BEAN-20,I,1,Feb/1999,February/1999,1999,2,LH532M,DMG-W2X-0 S LH532MNL JAPAN D1 9909 D,Sharp,Sharp,9/1999,Week 9/1999,1999,,9,MBC1B,DMG MBC1-B Nintendo P 8'N0,,,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-W3X-0,Mega Man III (Europe),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-W3X-0/tobiasvl-1.html,tobiasvl,DMG-W3-SCN,23,DMG-BEAN-02,B,5,Aug/1993,August/1993,1993,8,N-2001EGW,DMG-W3X-0 D1 N-2001EGW-J43 9337X9001,,,37/1993,Week 37/1993,1993,,37,MBC1B1,DMG MBC1B1 Nintendo S 9226 5 A,Sharp,Sharp,26/1992,Week 26/1992,1992,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-W6J-0,Wizardry Gaiden III - Yami no Seiten (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-W6J-0/gekkio-1.html,gekkio,DMG-W6J,23,DMG-DEDN-01,I,6,Feb/1994,February/1994,1994,2,LH534M,DMG-W6J-0 S LH534MN8 JAPAN E1 9407 D,Sharp,Sharp,7/1994,Week 7/1994,1994,,7,MBC1B,DMG MBC1-B Nintendo P 4'11,,,1994,1994,1994,,,LH52B256NA-10TLL,LH52B256NA-10TLL LSI LOGIC JAPAN D344 03 B,LSI Logic,LSI Logic,44/1993,Week 44/1993,1993,,44,BA6129,6129 3C86,ROHM,ROHM,1993,1993,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #1,creeps-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/creeps-1.html,creeps,DMG-WJ-USA-1,22,DMG-DECN-10,Y,5,Apr/1997,April/1997,1997,4,MX23C4002-20,J9719-M MX23C4002-20 DMG-WJA-0 E1 42820A,Macronix,Macronix,19/1997,Week 19/1997,1997,,19,MBC1B1,DMG MBC1B1 Nintendo S 9717 9 A,Sharp,Sharp,17/1997,Week 17/1997,1997,,17,LH5268ANA-10PLL,LH5268ANA-10PLL MOSEL-VITELIC JAPAN N527 02 BC,Mosel-Vitelic,Mosel-Vitelic,27/1995,Week 27/1995,1995,,27,BA6129A,6129A 7472,ROHM,ROHM,1997,1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #1,davidslv-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/davidslv-1.html,davidslv,DMG-WJ-UKV,20,DMG-DECN(K)-02,Hs,1,Mar/1996,March/1996,1996,3,TC534000DF,TOSHIBA 9614EAI TC534000DF DMG-WJA-0 E1 N750 JAPAN,Toshiba,Toshiba,14/1996,Week 14/1996,1996,,14,MBC1B,DMG MBC1-B Nintendo P 6'28,,,1996,1996,1996,,,HY6264ALLJ-10,HY6264A LLJ-10 9544B KOREA,Hyundai,Hyundai,44/1995,Week 44/1995,1995,,44,BA6129A,6129A 6350,ROHM,ROHM,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/gekkio-1.html,gekkio,DMG-WJ-UKV,22,DMG-DECN(K)-02,Hs,3,Apr/1996,April/1996,1996,4,N-4001EJGW,DMG-WJA-0 E1 N-4001EJGW-J14 9619K7030,,,19/1996,Week 19/1996,1996,,19,MBC1B,DMG MBC1-B Nintendo P 6'39,,,1996,1996,1996,,,HY6264ALLJ-10,HY6264A LLJ-10 9548B KOREA,Hyundai,Hyundai,48/1995,Week 48/1995,1995,,48,BA6129A,6129A 6381,ROHM,ROHM,1996,1996,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #1,smileynator-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/smileynator-1.html,Smileynator,DMG-WJ-USA,,DMG-DECN-02,I,3,Dec/1993,December/1993,1993,12,,JAPAN DMG-WJA-0 E1 3NH AK 9401 R17,Fujitsu,Fujitsu,1/1994,Week 1/1994,1994,,1,MBC1B1,DMG MBC1B1 Nintendo S 9353 1 A,Sharp,Sharp,53/1993,Week 53/1993,1993,,53,HY6264ALLJ-10,HYUNDAI HY6264ALLJ-10 9349B KOREA,Hyundai,Hyundai,49/1993,Week 49/1993,1993,,49,MM1026A,338 26A,Mitsumi,Mitsumi,1993,1993,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #2,smileynator-2,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/smileynator-2.html,Smileynator,DMG-WJ-EUR,22,DMG-DECN-10,K,2,Sep/1997,September/1997,1997,9,MX23C4002-20,C9737-M MX23C4002-20 DMG-WJA-0 E1 43470P,Macronix,Macronix,37/1997,Week 37/1997,1997,,37,MBC1B,DMG MBC1-B Nintendo P 7'98,,,1997,1997,1997,,,BR6265BF-10SL,BR6265BF-10SL 738 187N,ROHM,ROHM,38/1997,Week 38/1997,1997,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WJA-0,Wario Land - Super Mario Land 3 (World),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WJA-0/tobiasvl-1.html,tobiasvl,DMG-WJ-SCN,00,DMG-DECN(K)-02,Hs,3,Jan/1996,January/1996,1996,1,LH534M,DMG-WJA-0 S LH534M05 JAPAN E1 9606 D,Sharp,Sharp,6/1996,Week 6/1996,1996,,6,MBC1B,DMG MBC1-B Nintendo P 5'D5,,,1995,1995,1995,,,XLJ6265BF-10SL,XLJ6265BF-10SL 604 195N,ROHM,ROHM,4/1996,Week 4/1996,1996,,4,BA6129A,6129A 5B68,ROHM,ROHM,1995,1995,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WMX-0,Mega Man V (Europe) (SGB Enhanced),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WMX-0/tobiasvl-1.html,tobiasvl,DMG-WM-EUR,22,DMG-BEAN(K)-02,Hs,1,Nov/1995,November/1995,1995,11,LH534M,DMG-WMX-0 S LH534MWF JAPAN E1 9611 D,Sharp,Sharp,11/1996,Week 11/1996,1996,,11,MBC1B1,DMG MBC1B1 Nintendo S 9546 3 A,Sharp,Sharp,46/1995,Week 46/1995,1995,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WWE-0,"Wizards & Warriors X - The Fortress of Fear (USA, Europe)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WWE-0/gekkio-1.html,gekkio,DMG-WW-UKV,23,DMG-BEAN-01,B,5,Nov/1990,November/1990,1990,11,LH53514,DMG-WWE-0 S LH5314B4 JAPAN B1 9044 D,Sharp,Sharp,44/1990,Week 44/1990,1990,,44,MBC1B,DMG MBC1-B Nintendo P 0'09,,,1990,1990,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-WWE-0,"Wizards & Warriors X - The Fortress of Fear (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-WWE-0/mattcurrie-1.html,mattcurrie,DMG-WW-AUS,05,DMG-BEAN-02,T,2,Nov/1991,November/1991,1991,11,LH53514,DMG-WWE-0 S LH5314B4 JAPAN B1 9148 D,Sharp,Sharp,48/1991,Week 48/1991,1991,,48,MBC1B,Nintendo DMG MBC1B N 9147BA076,,,47/1991,Week 47/1991,1991,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-XCA-0,Power Mission (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-XCA-0/gekkio-1.html,gekkio,DMG-XCA,22,DMG-BEAN-01,B,6,Jun/1990,June/1990,1990,6,LH530800,DMG-XCA-0 S LH5308NJ JAPAN C1 9029 E,Sharp,Sharp,29/1990,Week 29/1990,1990,,29,MBC1A,DMG MBC1A Nintendo S 9025 1 A,Sharp,Sharp,25/1990,Week 25/1990,1990,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
